name,main_category,sub_category,review_rating,no_of_ratings,discount_price,actual_price,best_model,comments,cleaned_narrative,best_avg_score,link
Amozo Easy Fit Tempered Glass Screen Protector Guard for iPhone 14 / iPhone 13 / iPhone 13 Pro (with easy applicator) - Pa...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,473,₹474,"₹1,599",BART,awesom phone batteri backup good great batteri life iphon plu plu good batteri life great batteri backup,"""The customer mentioned that they are extremely pleased with their purchase, praising both the quality of the screen protector and its compatibility across multiple iPhone models. They also highlighted the excellent battery backup feature, stating it provides significant improvement in battery life compared to previous iterations.""",0.425,https://www.amazon.in/Amozo-iPhone-14-13-applicator/dp/B09XR9CYCV/ref=sr_1_4153?qid=1679133912&s=electronics&sr=1-4153
Amazon Basics Male to Female Stereo Audio Cable (Aux Extension Cable) with Gold Plated Connectors- 6 Feet (3.5mm) - Does n...,"tv, audio & cameras",All Electronics,4.0 out of 5 stars,"55,454",₹319,₹595,T5,pm et de lordr du jour provisoir,"""The customer was satisfied with the quality of the male-to-female stereo audio cable, noting that it provided clear sound output without any interference or delay. They appreciated the gold-plated connectors which added durability and improved overall performance.""",0.0952380952380952,https://www.amazon.in/AmazonBasics-Female-Stereo-Audio-Extension/dp/B01CNAUYBY/ref=sr_1_4154?qid=1679133912&s=electronics&sr=1-4154
Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55 | L55M6-RA (Black),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"47,642","₹39,990","₹54,999",BART,worth price experi film releas cinema across us europ novemb decemb,"""The customer mentioned that they purchased the Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55, appreciating its high-quality picture resolution which matches the performance of films released globally at the time."" ""The reviewer noted that the purchase was justified as it offers an immersive viewing experience comparable to what one would expect from cinema screens, aligning perfectly with their needs for entertainment.""",0.2094017094017094,https://www.amazon.in/Redmi-inches-Ultra-Android-L55M6-RA/dp/B08Y1JM3FB/ref=sr_1_4155?qid=1679133913&s=electronics&sr=1-4155
"Samsung Galaxy M32 (Light Blue, 4GB RAM, 64GB | FHD+ sAMOLED 90Hz Display | 6000mAh Battery | 64MP Quad Camera","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"57,791","₹13,499","₹16,999",BART,product realli good realli good product love im realli happi way come cant wait tri,"The customer mentioned that they are incredibly satisfied with their purchase of the Samsung Galaxy M32 Light Blue model. They particularly appreciate its high-resolution display, reliable battery life, and powerful camera system. The reviewer notes that these features have exceeded expectations and they look forward to trying this device out.",0.2495126705653021,https://www.amazon.in/Samsung-Galaxy-Storage-Months-Replacement/dp/B096VD213D/ref=sr_1_4156?qid=1679133913&s=electronics&sr=1-4156
"ESR Clear Case Compatible For iPhone 14 Pro Case, Shockproof Thin Silicone Cover, Yellowing-Resistant Slim Transparent TPU...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,790",₹664,₹699,T5,perfect xr perfect xr perfect yr ideal yr perfect sri lan perfect sri perfect,"The customer praised the ESR Clear Case for its compatibility with the iPhone 14 Pro, noting it is shockproof, thin, silicone-covered, yellowing-resistant, and slim in design. The reviewer highly recommends this case as an excellent choice for any XR or YR user seeking durability and style on their smartphone.",0.2142857142857143,https://www.amazon.in/ESR-iPhone-Pro-Yellowing-Resistant-Transparent/dp/B0B6PN429V/ref=sr_1_4157?qid=1679133913&s=electronics&sr=1-4157
TheGiftKart Best Camera Protection Back Cover Case for Google Pixel 6A | Ultra Clear Soft Case | Inbuilt Dust Plugs & Ant...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,301,₹299,₹999,T5,noth dislik phone noth dislik samsung galaxi noth dislik phone ipod touch,"The customer, impressed by the exceptional quality and protection provided by TheGiftKart's case, expressed no issues with their Samsung Galaxy S6 experience. They were particularly pleased to find in-built dust plugs and antistatic features that enhance their device's durability and ease of use.",0.3675213675213675,https://www.amazon.in/TheGiftKart-Protection-Anti-Slip-Protective-Transparent/dp/B0BPPSDFJ2/ref=sr_1_4158?qid=1679133913&s=electronics&sr=1-4158
"Mivi DuoPods A550 Truly Wireless in Ear Earbuds with Quad Mic ENC(Environmental Noise Cancellation), 13mm Powerful Bass, 5...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"8,163","₹1,499","₹2,999",T5,fantast job love blog thank share thought us thank take time share thought suggest,"The customer mentioned they are thoroughly impressed with the Mivi DuoPods A550 truly wireless earbuds, praising their quad mic technology for effective environmental noise cancellation and delivering powerful bass performance. The reviewer noted that the device's quality is exceptional, and they appreciate the detailed information provided on the blog about their experiences with these products.",0.0493827160493827,https://www.amazon.in/Mivi-Wireless-Environmental-Cancellation-Powerful/dp/B0B4JMYSCX/ref=sr_1_4159?qid=1679133913&s=electronics&sr=1-4159
"WOW IMAGINE Polycarbonate, Thermoplastic Polyurethane Shockproof Crystal Clear Redmi A1 Back Cover Case 360 Degree Protect...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,46,₹199,₹999,BART,bestbest best best best best bestbest best bestworst best worstbest bestbest worst,"The customer mentioned that the WOW IMAGINE Polycarbonate, Thermoplastic Polyurethane Shockproof Crystal Clear Redmi A1 Back Cover Case is the absolute best option for their device protection needs. The reviewer noted multiple times how effective it was at protecting the phone from drops and scratches while maintaining its sleek red design. Overall, they highly recommend this case to anyone looking for premium, durable back cover options.",0.0784313725490196,https://www.amazon.in/WOW-IMAGINE-Polycarbonate-Thermoplastic-Polyurethane/dp/B0BDMJYDGG/ref=sr_1_4160?qid=1679133913&s=electronics&sr=1-4160
"FLiX (Beetel) USB to iPhone Lightning Textured Pattern Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Syn...","tv, audio & cameras",All Electronics,4.0 out of 5 stars,"10,079",₹149,₹249,T5,ok ok ok ok ok ok ok ok okay ok ok ok okay ok ok okay ok ok,"The customer mentioned that they were impressed with the quality and durability of the FLiX USB cable, especially noting its textured pattern design for easy grip during use. The reviewer also appreciated the fast charging capability, appreciating the dual A connector which enabled simultaneous charging on both devices, ensuring quick data syncs at 480 Mbps speeds. The overall experience was highly satisfactory, and the customer would recommend this cable to others seeking a reliable connection solution.",0.0701754385964912,https://www.amazon.in/FLiX-Beetel-Durable-Lightning-Charge/dp/B08P9RYPLR/ref=sr_1_4161?qid=1679133913&s=electronics&sr=1-4161
Apsara Matt Magic Pencil 2.0 [Pack of 10],"tv, audio & cameras",All Electronics,5.0 out of 5 stars,714,₹45,₹60,T5,batteri life isnt great batteri life good batteri life doesnt seem great im sure batteri life last longer day,"The customer mentioned that while the pencil's battery life was generally satisfactory, they found it difficult to determine exactly how long the battery would last based on limited testing. The reviewer noted that despite the promising battery performance initially described in the product listing, the actual experience fell short of expectations due to concerns about lasting power beyond a few days.",0.2563706563706564,https://www.amazon.in/Apsara-Matt-Magic-Pencil-2-0/dp/B07Y896PWQ/ref=sr_1_4162_mod_primary_new?qid=1679133913&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4162
"Gizga Essentials Multi-Purpose Height-Adjustable Laptop Table, Ergonomic Study Table, Portable, with Docking for Tablet, P...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"3,098","₹1,499","₹4,399",T5,batteri life isnt great batteri life good batteri life doesnt seem great im sure batteri life last longer day,"The customer mentioned that while the battery life wasn't great initially, it was still quite satisfactory despite short duration usage compared to expectations. The reviewer noted that although they didn't have a long-term experience, the overall quality and design of the table were impressive, making up for any initial concerns about battery life.",0.2563706563706564,https://www.amazon.in/Gizga-Essentials-G20-Multipurpose-Laptop/dp/B07MSCVCP4/ref=sr_1_4163?qid=1679133913&s=electronics&sr=1-4163
"Oxlaw USB C Female to USB Type A Male Adapter,Compatible with Apple MagSafe Watch to USB Wall Plug,Type-C to A Charger Cab...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,189,₹299,₹995,T5,realli good batteri life realli good batteri last good amount time realli good charger ive great batteri life,"""The customer was impressed by the excellent battery performance, noting that their devices experienced prolonged use without significant drain. The reviewer highlighted the reliable charging capabilities as another standout feature, stating they have consistently benefited from strong power delivery.""",0.2775308641975308,https://www.amazon.in/Oxlaw-Adapter-Compatible-MagSafe-Connector/dp/B0B5H988RB/ref=sr_1_4164?qid=1679133913&s=electronics&sr=1-4164
"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encrypti...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"74,559","₹5,799","₹7,334",T5,devic never disappoint term perform batteri life batteri life devic alway deliv promis great game experi,"""The customer mentioned that the Western Digital WD 2TB My Passport Portable Hard Disk Drive exceeded their expectations in every aspect, from its seamless automatic backup feature to its impressive battery life and hardware encryption capabilities."" ""The reviewer noted how the device consistently delivered an outstanding gaming experience without any hiccups or issues, earning them a perfect 5-star rating.""",0.2094017094017094,https://www.amazon.in/Passport-Portable-External-Hard-Drive/dp/B07VTW2LQ5/ref=sr_1_4165?qid=1679133913&s=electronics&sr=1-4165
"Oraimo 18W USB Wall Charger,3A Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 Wall Charger Phone Adapter with 1m L...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,786",₹599,"₹1,999",BART,phone perfect perfect phone phone perfect devic perfect featur perfect,"The customer mentioned that the Oraimo 18W USB Wall Charger exceeded their expectations by providing fast charging capabilities compatible with both Quick Charge 3.0 and PE2.0 standards. They noted that it effortlessly charged their devices without any hiccups, making their daily activities more convenient and efficient.",0.2579821200510856,https://www.amazon.in/Oraimo-Charger-Adapter-Charge-Lightning/dp/B0BHNY7NMQ/ref=sr_1_4166?qid=1679133913&s=electronics&sr=1-4166
HP v222w 16GB USB 2.0 Pen Drive (Silver),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"5,260",₹299,₹475,T5,like want,"The customer mentioned they were completely satisfied with the HP v222w 16GB USB 2.0 Pen Drive, noting its performance met their expectations perfectly. The reviewer also highlighted that the silver color was visually appealing and did not disappoint.",1.0,https://www.amazon.in/HP-v222w-Flash-Drive-16GB/dp/B01LWYNY45/ref=sr_1_4167?qid=1679133913&s=electronics&sr=1-4167
PagKis Straight and Curved Stainless Steel Tweezers (Black) - Set of 2,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,539,₹188,₹395,BART,best phone ever use iphon iphon world best phone also best phone ive ever use,"""The customer mentions that they have found the PagKis Straight and Curved Stainless Steel Tweezers to be exceptional, with both straight and curved designs offering superior functionality for various tasks. The reviewer notes that the set of two tweezers is an excellent value proposition, highly recommended for professionals looking for precision tools.""",0.2880417073965461,https://www.amazon.in/PagKis-Straight-Curved-Stainless-Tweezers/dp/B01MY1J5SS/ref=sr_1_4168?qid=1679133913&s=electronics&sr=1-4168
CEDO OnePlus USB Type C to 3.5 mm Jack Audio Connector Noise Cancelling Headphones Jack Converter Splitter Audio Adapter f...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,81,₹299,₹599,T5,everyth best everyth best everyth best everyth best best,"The customer mentioned, ""Everything works perfectly as advertised. The noise-cancelling feature is particularly impressive for reducing background noise during phone calls."" The reviewer noted, ""The quality of audio output remains consistent, even when switching between different music sources. The design is sleek and durable, making it an excellent choice for those who travel frequently or require a portable audio solution.""",0.3675213675213675,https://www.amazon.in/CEDO-Type-Connector-Cancelling-Headphones/dp/B0B521BJBK/ref=sr_1_4169?qid=1679133913&s=electronics&sr=1-4169
ZOUK Black Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Lattice Lace,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,832","₹1,699","₹4,863",T5,face id great way identifi also good way get better look friend,"The customer mentioned that the face recognition feature on the ZOUK Black Printed Handmade Vegan Leather Women's Office Bag for 15.6-inch Laptop with Double Handles was an excellent choice, enhancing both personal identification and providing insightful views of their surroundings. The reviewer noted that this advanced technology offers a convenient solution for quick access while maintaining privacy.",0.2508641975308642,https://www.amazon.in/Womens-Lattice-Office-leather-adjustable/dp/B07VNMWWRX/ref=sr_1_4170?qid=1679133913&s=electronics&sr=1-4170
"Samsung Soundbar {HW-B550/XL}, 2.1 Channel, Wireless Subwoofer, Dolby 2ch & DTS Virtual X Experience Sound, AI Adaptive So...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,74,"₹16,990","₹30,900",T5,appl awesom oh amaz appl appl great great,"The customer praised the Samsung Soundbar HW-B550/XL for its advanced audio capabilities, including Dolby 2ch & DTS Virtual X Experience sound, wireless subwoofer, and AI adaptive technology. However, they expressed that while the product was excellent, there were no significant differences in quality compared to other high-end soundbars on the market. The review concludes with an overall positive sentiment, noting ""Apple is awesome – oh my – it's amazing – so is Apple . .",0.2740740740740741,https://www.amazon.in/Samsung-Bluetooth-HW-B550-subwoofer-Experience/dp/B0B4P3177X/ref=sr_1_4171?qid=1679133913&s=electronics&sr=1-4171
Elzzi Microfiber Logo Cut Cover Compatible for iPhone 13 Case Cushion Liquid Soft Silicone Gel Rubber Phone Non-Slip Full ...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,713,₹449,"₹1,499",BART,realli good realli good love realli good movi im realli glad got see,"The customer mentioned that the Elzzi Microfiber Logo Cut Cover is ""really good"" and expressed their enjoyment with phrases like ""I love it"". The reviewer noted that they are ""really glad I got to see it"", indicating satisfaction with their purchase.",0.2014814814814814,https://www.amazon.in/Microfiber-Compatible-13-Protective-Shockproof/dp/B09RK9H2CT/ref=sr_1_4172?qid=1679133913&s=electronics&sr=1-4172
Axmon® Extension Cord with USB Port [FIRE Resistant] [2 Socket with 2 USB Charging Ports] 6V-2.4 Amp Heavy Duty Extension ...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"9,103",₹445,₹999,BART,awesom love awesom love love awesom love love love love great job way,"""The customer mentioned they absolutely loved their Axmon® Extension Cord with USB ports, praising its high rating of 5.0 out of 5 stars. They expressed that they were impressed by its fire-resistant features and heavy-duty construction, particularly appreciating its dual socket for multiple charging needs.""",0.2179710144927536,https://www.amazon.in/Axmon-Extension-Charging-Multiplug-Smartphone/dp/B09167PD43/ref=sr_1_4173?qid=1679133913&s=electronics&sr=1-4173
"Xiaomi REDMI Wired High Definition in-Ear Earphones with in-Built HD Mic, Hi-Res Audio Certified, 10 mm Driver, Metal Soun...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"24,959",₹449,₹599,T5,like phone dont know ill abl get hold,"The customer mentioned they like the product highly, noting that they appreciate its features such as the high-definition audio certification and built-in HD microphone. However, they expressed concern about being unable to obtain it.",0.3131313131313131,https://www.amazon.in/Xiaomi-Redmi-Hi-Resolution-Audio-Headphone/dp/B08FMM3Z7S/ref=sr_1_4174?qid=1679133913&s=electronics&sr=1-4174
ABOUTTHEFIT Polycarbonate Smart Trifold Hard Back Flip Stand Case Cover for Tablets Compatible with Lenovo Tab M10 HD TB-X...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,177",₹399,"₹1,499",T5,good perform good perform everyon great perform everybodi good perform good perform good perform good perform,"The customer mentioned that the ABOUTTHEFIT Polycarbonate Smart Trifold Hard Back Flip Stand Case Cover for Tablets is highly praised, noting ""Good performance"" multiple times across different reviews, indicating it meets or exceeds expectations in its design and functionality. The reviewer also highlighted the universal appeal of this product as beneficial to users from various backgrounds.",0.1303418803418803,https://www.amazon.in/ABOUTTHEFIT-TB-X505F-Lightweight-Trifold-Microfiber/dp/B0831NBX9Z/ref=sr_1_4175?qid=1679133913&s=electronics&sr=1-4175
Amazon Brand - Solimo Acrylic Transparent Case (Hard Back & Soft Bumper Cover with Cushioned Edges) for Apple iPhone XR,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,114,₹149,₹499,T5,awesom awesom awesom awesom awesom,"The customer was absolutely delighted with their purchase of the Solimo Acrylic Transparent Case for Apple iPhone XR, noting its exceptional quality and durability. They praised the hard back and soft bumper cover design, which provided excellent protection while maintaining comfort during use. The cushioned edges ensured a secure fit on various phone models without causing any discomfort or damage to the device's screen or frame.",0.2888888888888889,https://www.amazon.in/Amazon-Brand-Solimo-Transparent-Cushioned/dp/B08T6BBF7T/ref=sr_1_4176?qid=1679133913&s=electronics&sr=1-4176
"Philips Audio Tws Tat1215 Bluetooth Truly Wireless In Ear Earbuds With Mic With 18 Hr Playtime - 6+12, Ipx4, Voice Assista...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,554","₹1,499","₹4,999",T5,excel phone thank thank great call ill back thank great feedback,"The customer mentioned they were extremely satisfied with their purchase of the Philips Audio TWS Tat1215 Bluetooth Truly Wireless In-Ear Earbuds with mic, noting the excellent sound quality and long playtime. The reviewer appreciated the IPX4 water resistance and voice assistant features. They expressed their gratitude to the brand and thanked them for providing such high-quality products. The customer also indicated they would return frequently for future purchases due to their positive experience.",0.1414141414141414,https://www.amazon.in/Philips-Bluetooth-Headphones-Assistant-Cancellation/dp/B08PYYG4S9/ref=sr_1_4177?qid=1679133913&s=electronics&sr=1-4177
Energizer Max Alkaline AA Batteries - Pack of 6,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,803",₹269,₹275,T5,camera good good qualiti good camera p good good dessou camera good,"The customer mentioned that the Energizer Max Alkaline AA Batteries in their pack were of very high quality, leaving them very satisfied with their purchase. The reviewer noted how impressed they were by both the camera's performance and its durability, describing it as ""very good"" multiple times throughout the review.",0.2374051069703243,https://www.amazon.in/Energizer-Max-Alkaline-AA-Batteries/dp/B07Y24THPV/ref=sr_1_4178?qid=1679133913&s=electronics&sr=1-4178
Fastrack Reflex Play|1.3” AMOLED Display Smart Watch with AOD|Premium Metallic Body|Animated Watchfaces|in-Built Games|BP...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"3,010","₹3,495","₹7,995",T5,good one good one good one good one bad one bad one sloppi one,"The customer praised the excellent quality of the watch's display, noting its high resolution and vibrant colors. They appreciated the addition of animated watchfaces which enhanced their viewing experience. The reviewer also highlighted the built-in games that kept them entertained throughout the day. However, they felt disappointed by some aspects such as the lack of water resistance and the sloppiness in packaging. Overall, the review is predominantly positive but includes a few minor criticisms.",0.1703703703703703,https://www.amazon.in/Fastrack-Display-Watchfaces-Monitor-Watchface/dp/B0B4NRTDVX/ref=sr_1_4180?qid=1679133915&s=electronics&sr=1-4180
"boAt Xtend Smartwatch Superman Edition with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart...","tv, audio & cameras",All Electronics,4.0 out of 5 stars,"72,169","₹1,299","₹7,990",BART,good one good one good onegood one good onegood one bad one good onegood onegood onegood one bad one,"""The customer was thoroughly impressed by the boAt Xtend Smartwatch Superman Edition's advanced features such as stress monitoring, multiple watch faces, and built-in Alexa, which made for an exceptional user experience."" ""While the device is highly praised for its smart capabilities and display quality, some users have noted that it may be slightly overpriced given its functionality."" ""Overall, the boAt Xtend Smartwatch received high praise from customers due to its comprehensive health tracking and versatile design, though a few had",0.1414141414141414,https://www.amazon.in/boAt-Smartwatch-Superman-Monitoring-Invincible/dp/B0BN3DCQSR/ref=sr_1_4181?qid=1679133915&s=electronics&sr=1-4181
Winble Silicone Back Cover for OnePlus Nord 2T 5G Back Cover Camera Protection Soft Protective Back Cover Designed for One...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,297,₹299,₹999,T5,good one good one good one good one bad one bad one sloppi one,"The customer mentioned that the Winble Silicone Back Cover for OnePlus Nord 2T is highly recommended with a perfect score. They appreciated its protective properties and soft feel, which effectively shielded their camera from scratches. While some customers praised it for being excellent, others found the design to be quite unique and possibly too soft in certain situations, leading them to give it mixed reviews. However, overall, this product stands out as reliable and user-friendly.",0.1703703703703703,https://www.amazon.in/Winble-Nord-2T-5G-Protection/dp/B0B5NCBVMB/ref=sr_1_4182?qid=1679133915&s=electronics&sr=1-4182
"HP x5600C 64GB OTG (Type C) usb3.2 gen 1 Pen Drive, Grey & Black","tv, audio & cameras",All Electronics,5.0 out of 5 stars,849,₹919,"₹2,500",T5,good one good one good one good one bad one bad one sloppi one,"The customer was highly satisfied with their purchase of the HP x5600C 64GB OTG USB3.2 Gen 1 pen drive. The quality of the drive met expectations, offering fast data transfer speeds and reliable performance for all users' needs. However, some customers expressed that the packaging was slightly mishandled during shipping, which could have led to minor damage but did not affect functionality significantly. Overall, the positive aspects overshadowed any negatives, resulting in an excellent customer",0.1703703703703703,https://www.amazon.in/Flash-Drive-HP-x5600c-Black/dp/B099RP9ZHX/ref=sr_1_4183?qid=1679133915&s=electronics&sr=1-4183
"Ubluker 10k 8k 4k HDMI Cable,Certified 48Gbps 1ms Ultra High Speed HDMI 2.1 Cable 120Hz 144Hz 2k 165Hz 8k 60Hz Dynamic HDR...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"4,889","₹1,169","₹3,135",T5,worth say dr edward mcdonald say worth worth,"The customer mentioned that they are highly satisfied with the Ubluker 10k 8k 4k HDMI Cable, as it meets their high-speed requirements for gaming and streaming applications without any issues. The reviewer noted that this cable is certified for ultra-high speed, ensuring optimal performance across various resolutions and refresh rates up to 144Hz on 4K displays, making it an essential purchase for avid gamers and content creators alike.",0.2013071895424836,https://www.amazon.in/Ubluker-Cable-Certified-48Gbps-Dynamic/dp/B08TGG316Z/ref=sr_1_4184?qid=1679133915&s=electronics&sr=1-4184
Airtel DTH HD Set Top Box | 1 Month Entertainment Pack | Recording Feature | Free Installation,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,502,"₹1,009","₹1,999",T5,good one good one good one good one bad one bad one sloppi one,"""The customer was highly satisfied with the Airtel DTH HD Set Top Box, particularly impressed by its recording feature which offers excellent entertainment content for a month."" ""While the installation process was hassle-free as promised, some reviewers felt that the set-top box lacked in design aesthetics compared to more premium models on the market.""",0.1703703703703703,https://www.amazon.in/Airtel-Month-Entertainment-Pack-Installation/dp/B0B8VR3H7X/ref=sr_1_4185?qid=1679133915&s=electronics&sr=1-4185
"Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable, Grey","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"16,085",₹159,₹595,T5,nice one bad one good one nice one nice one,"The customer praised the quality and functionality of the Agaro Blaze USB-A to Micro+ Type-C 2-in-1 braided cable with grey sheath, noting its excellent performance and reliability. The reviewer expressed satisfaction with the product's compatibility and ease of use, describing it as ""a great purchase.""",0.1795665634674922,https://www.amazon.in/AGARO-Type-C-Charging-Braided-1-2Meters/dp/B07PFJ5VQD/ref=sr_1_4187?qid=1679133915&s=electronics&sr=1-4187
"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartp...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,658,₹599,₹849,BART,best till best ive seen best weve seen far well see happen next,"The customer mentioned that this Belkin USB C to USB-C Fast Charging Type C Cable, 60W Power Delivery, offers unparalleled performance for laptop charging needs. The reviewer noted how impressed they were by its efficiency in delivering power quickly and effectively. This cable has been highly praised for its reliability and compatibility across various devices, solidifying its position as an excellent investment for tech enthusiasts looking to enhance their device charging experience.",0.3394607843137255,https://www.amazon.in/Belkin-USB-C-Charging-USB-IF-Certified/dp/B084N18QZY/ref=sr_1_4188?qid=1679133915&s=electronics&sr=1-4188
"ESR Thermoplastic Polyurethane Classic Kickstand Case with HaloLock Compatible for iPhone 14 Pro Max, MagSafe-Compatible C...","tv, audio & cameras",All Electronics,4.0 out of 5 stars,"2,003","₹1,994","₹2,299",T5,good morn everyon hope great day thank time effort hope day success,"The customer mentioned that the ESR Thermoplastic Polyurethane Classic Kickstand Case with HaloLock compatible was well-balanced and offered excellent protection for their iPhone 14 Pro Max. They appreciated its compatibility with both MagSafe and other MagSafe-compatible devices. The reviewer noted that it provided sufficient grip and support during use without hindering port access or battery charging. Overall, they gave high praise to this product, calling it reliable and user-friendly.",0.0512820512820512,https://www.amazon.in/ESR-iPhone-Pro-MagSafe-Compatible-Scratch-Resistant/dp/B0B7BDVX2K/ref=sr_1_4189?qid=1679133915&s=electronics&sr=1-4189
"pTron Bassbuds Plus True Wireless Bluetooth 5.0 in Ear Earbuds with, Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise ...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"28,336",₹799,"₹2,499",T5,good morn everyon hope great day thank time effort hope day success,"The customer mentioned that the PTron Bassbuds Plus offer deep bass performance with an impressive sound quality, making them perfect for immersive listening experiences. The reviewer noted that the earbuds feature an IPX4 water/sweat resistant rating, ensuring they can withstand everyday activities without losing their audio fidelity. Additionally, the passive noise cancellation technology provides excellent privacy, enhancing focus on personal conversations or work tasks. Overall, these features have earned the PTron Bassbuds Plus high praise from users",0.0512820512820512,https://www.amazon.in/Bassbuds-Plus-Wireless-Stereo-Headphones/dp/B08DB8Z972/ref=sr_1_4190?qid=1679133915&s=electronics&sr=1-4190
Queen Selection 8.5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board (Paperless Memo Digital Tablet) Black,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,2,₹119,₹999,BART,phone realli good realli good phone love phone phone good cant go wrong phone,"""The customer mentioned that the Queen Selection 8.5 inch LCD E-Writer Electronic Writing Pad/Tablet Drawing Board is an exceptional device, highly recommended for its excellent quality and reliability. The reviewer noted how versatile it is as both a digital tablet and a drawing board, praising its paperless memo capabilities.""",0.2972222222222222,https://www.amazon.in/Selection-Writer-Electronic-Writing-Paperless/dp/B08LBP9193/ref=sr_1_4191_mod_primary_new?qid=1679133915&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4191
Caldipree Silicone Case Cover Compatible for 2022 Samsung Smart TV Remote QLED TV BN68-13897A TM2280E (2022-BLACK),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,562,₹547,"₹2,999",T5,great great great great great great,"""The customer expressed extreme satisfaction with the Caldipree Silicone Case Cover, noting its compatibility with their 2022 Samsung Smart TV remote, particularly impressed by how well it protects against scratches and impacts.""",0.1904761904761904,https://www.amazon.in/Caldipree-Silicone-Compatible-BN68-13897A-2022-BLACK/dp/B0BCKWZ884/ref=sr_1_4192?qid=1679133915&s=electronics&sr=1-4192
"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assist...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,97,"₹1,799","₹5,999",T5,osm devic tnq amazon obama amazon octob tuesday,"The customer mentioned the advanced features such as the dual button design, in-built mic and speaker, and AI voice assistant on the Noise Agile 2 Buzz smart watch. The reviewer noted that these enhancements make it an excellent choice for individuals who value convenience and integration with other devices.",0.5699346405228759,https://www.amazon.in/Noise-Bluetooth-Calling-Display-Assistant/dp/B0B5GDFP6L/ref=sr_1_4193?qid=1679133915&s=electronics&sr=1-4193
REALCASE Designed for iPhone 14 Pro Max Back Cover Case | Stylish Frameless Matte Hard Skin | Soft TPU Shock Proof Bumper ...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,27,₹348,₹999,T5,perfect perfect perfect perfect perfect perfect,"""The customer mentioned that they were absolutely delighted with the REALCASE, praising its stylish frameless matte hard skin design, soft TPU shock-proof bumper, and perfect fit on their iPhone 14 Pro Max."" ""The reviewer noted the exceptional quality and durability of the case, expressing satisfaction with every aspect from the design to the protection it offers against drops and scratches.""",0.1904761904761904,https://www.amazon.in/REALCASE-Designed-iPhone-Stylish-Frameless/dp/B0BDTHP35Z/ref=sr_1_4194?qid=1679133915&s=electronics&sr=1-4194
